id,year_birth,education,marital_status,income,dt_customer,recency,mntwines,mntmeatproducts,numwebpurchases
2150,1958,Phd,Widow,80995.0,2013-05-11,83,860,409,8
6646,1984,Graduation,Together,16529.0,2014-03-01,23,3,5,1
4887,1976,Phd,Divorced,55412.0,2013-11-22,65,10,28,2
8560,1992,Graduation,Single,48789.0,2012-09-10,94,351,156,6
3321,1967,Phd,Together,56575.0,2013-05-05,42,421,90,7
11003,1980,2n cycle,Together,25130.0,2013-10-02,10,2,7,2
10402,1967,Graduation,Married,35441.0,2013-02-14,94,25,9,1
9904,1956,Graduation,Married,71391.0,2013-03-29,50,336,274,6
6141,1972,Master,Single,49494.0,2013-04-25,46,191,97,6
5687,1980,Graduation,Divorced,81702.0,2012-09-23,98,563,774,7
10856,1980,2n cycle,Single,45889.0,2013-07-02,42,31,6,1
5121,1977,Graduation,Single,56628.0,2014-03-21,30,479,82,7
4186,1950,Graduation,Together,34026.0,2013-08-05,11,18,15,2
368,1974,Graduation,Married,40049.0,2012-11-29,61,91,52,3
3312,1988,Graduation,Single,34176.0,2014-05-12,12,5,24,3
11121,1981,Graduation,Married,19419.0,2012-11-10,76,2,28,4
5332,1960,2n cycle,Married,82504.0,2013-07-27,2,362,431,3
5848,1970,Graduation,Together,81205.0,2014-01-13,43,724,929,5
10343,1991,2n cycle,Single,61618.0,2012-09-29,27,605,399,3
5935,1956,Master,Single,55284.0,2012-12-24,60,547,140,7
2895,1963,Graduation,Single,49980.0,2013-10-23,79,104,54,3
10262,1980,Graduation,Married,15072.0,2013-05-10,96,8,15,3
7848,1974,Graduation,Single,49166.0,2013-06-13,17,224,25,5
9477,1954,Phd,Married,65324.0,2014-01-11,0,384,102,6
4856,1957,2n cycle,Married,82347.0,2012-11-06,38,556,845,7
7186,1966,Phd,Together,30843.0,2014-05-26,43,24,2,1
5794,1974,Phd,Married,46374.0,2014-03-17,1,408,21,7
1456,1979,Graduation,Single,60474.0,2013-04-01,25,265,303,10
4877,1973,Master,Married,38576.0,2014-03-04,2,34,7,1
425,1985,Graduation,Married,55357.0,2013-02-19,66,374,116,6
3007,1966,Graduation,Together,37758.0,2012-10-04,49,27,10,1
1031,1989,2n cycle,Married,85710.0,2013-05-05,5,600,350,6
4297,1969,Graduation,Together,23228.0,2014-01-26,71,13,18,2
807,1969,Master,Together,44602.0,2014-02-15,35,167,89,6
9553,1987,Graduation,Married,7500.0,2013-01-09,94,0,3,0
4271,1989,2n cycle,Together,38683.0,2012-10-04,80,46,69,4
4120,1975,2n cycle,Single,49514.0,2013-12-17,61,88,78,6
2036,1973,Phd,Together,57906.0,2013-06-11,29,243,119,4
115,1966,Master,Single,43456.0,2013-03-26,0,275,68,5
4259,1986,Master,Single,19485.0,2013-09-24,80,6,4,1
8687,1978,Graduation,Together,53172.0,2013-05-06,54,121,90,2
2447,1979,Graduation,Together,30545.0,2012-10-17,71,4,15,2
10140,1983,Phd,Together,70123.0,2013-09-28,27,1308,396,5
9353,1959,Graduation,Single,62450.0,2014-01-06,61,515,267,5
3623,1976,Graduation,Together,21675.0,2014-06-11,55,4,16,4
738,1981,2n cycle,Single,42395.0,2014-04-04,35,48,57,3
7631,1978,Master,Together,61346.0,2013-10-06,34,562,168,5
4789,1953,Graduation,Together,80812.0,2013-09-17,95,769,500,4
773,1971,Master,Divorced,42835.0,2013-06-30,64,379,93,6
10602,1983,Graduation,Married,39922.0,2013-02-14,30,29,59,3
1446,1956,Master,Single,86424.0,2014-04-05,12,387,569,6
3270,1978,2n cycle,Together,17117.0,2013-01-17,96,12,38,3
8443,1972,Graduation,Single,24762.0,2014-02-10,16,6,12,3
9653,1975,Graduation,Married,35797.0,2012-10-16,16,27,14,2
8916,1975,Graduation,Divorced,36627.0,2013-07-23,78,9,5,0
8017,1981,2n cycle,Married,51111.0,2014-06-19,83,22,19,2
5830,1972,Phd,Single,86857.0,2012-09-12,96,899,838,5
4597,1970,Phd,Together,82072.0,2013-07-02,67,889,685,3
7023,1953,Phd,Single,46231.0,2012-11-26,87,189,55,6
8086,1959,Graduation,Married,42243.0,2013-12-11,34,48,2,2
8825,1962,Graduation,Together,51195.0,2013-04-01,46,230,156,9
2930,1978,Master,Single,68092.0,2013-12-16,7,852,207,2
1928,1973,Graduation,Married,31814.0,2013-02-09,73,35,20,2
7108,1965,Master,Widow,51390.0,2012-09-08,54,205,47,5
10925,1983,Graduation,Married,76630.0,2014-01-14,93,255,446,3
9960,1991,Basic,Single,26868.0,2014-04-30,52,0,1,1
8800,1943,Phd,Divorced,48948.0,2013-02-01,53,437,206,7
9224,1972,Phd,Single,55260.0,2012-12-12,81,825,53,8
5519,1956,Graduation,Together,64090.0,2013-08-07,8,316,161,6
5046,1958,Graduation,Divorced,78331.0,2014-01-23,97,756,354,10
7037,1974,Phd,Married,37087.0,2013-08-11,50,194,134,4
905,1986,Graduation,Divorced,21846.0,2013-10-22,38,7,18,4
8624,1958,Graduation,Married,81320.0,2013-02-06,61,183,493,4
8945,1970,Graduation,Divorced,54137.0,2013-08-16,46,171,11,4
6445,1967,Graduation,Together,66825.0,2013-07-14,73,243,405,4
2727,1973,Graduation,Together,57100.0,2013-12-04,19,181,69,3
6404,1969,Graduation,Together,58917.0,2013-03-24,10,151,89,4
11074,1977,Graduation,Single,85072.0,2014-04-09,94,494,391,3
10150,1961,Graduation,Single,86429.0,2013-11-21,10,464,873,7
1968,1971,Graduation,Widow,45684.0,2013-12-02,37,5,5,1
6534,1974,Graduation,Together,47889.0,2014-01-04,94,29,29,2
9485,1986,Phd,Married,45921.0,2014-03-10,23,102,49,2
7053,1966,Phd,Single,78420.0,2013-06-29,75,604,674,3
4654,1992,Graduation,Together,75114.0,2013-11-07,40,571,523,3
9760,1963,Phd,Widow,52278.0,2013-01-25,24,953,71,10
1048,1972,Master,Married,35641.0,2013-07-14,11,63,67,3
10619,1994,Graduation,Single,95529.0,2012-12-03,29,770,890,7
9308,1954,Graduation,Married,62820.0,2013-05-11,51,398,265,3
10505,1960,Master,Together,73113.0,2013-12-26,86,741,154,3
8362,1982,Phd,Married,84169.0,2013-08-07,9,1478,403,7
2625,1954,2n cycle,Single,42607.0,2013-11-17,30,156,56,3
4637,1954,Phd,Single,74637.0,2013-05-18,73,960,464,6
9972,1955,Phd,Together,46015.0,2014-04-13,25,38,2,1
4483,1993,Graduation,Single,72354.0,2013-04-17,67,315,473,2
4487,1969,Master,Single,39858.0,2013-01-24,67,15,25,2
4988,1948,Phd,Married,34469.0,2014-05-04,58,19,20,1
8931,1986,Graduation,Together,83033.0,2014-05-18,82,812,431,11
5871,1979,Master,Together,24401.0,2012-08-31,98,73,217,6
2008,1978,Graduation,Married,77583.0,2014-02-10,93,372,384,4
3139,1982,2n cycle,Single,74116.0,2013-12-30,53,871,704,4
10037,1993,Graduation,Single,74293.0,2014-05-04,66,375,335,5
10673,1976,Phd,Married,68397.0,2013-11-17,6,760,466,6
5303,1974,Phd,Together,79632.0,2014-04-08,42,471,510,6
538,1989,Graduation,Single,46107.0,2014-02-10,78,31,27,1
7922,1951,Phd,Single,64950.0,2012-08-12,29,819,72,11
5692,1989,Basic,Married,25443.0,2012-12-22,82,1,3,1
4843,1952,Graduation,Single,75127.0,2014-05-22,92,203,305,2
6383,1971,Phd,Together,32892.0,2014-05-25,78,26,15,3
1628,1971,Graduation,Together,71796.0,2013-10-24,54,354,311,9
1204,1970,Phd,Married,67536.0,2013-05-22,45,1253,447,11
3673,1971,Graduation,Single,55239.0,2013-07-14,59,371,238,7
760,1975,Phd,Divorced,60554.0,2013-08-09,8,588,76,8
8957,1952,2n cycle,Single,64831.0,2013-06-10,51,480,249,6
4128,1962,Phd,Together,56067.0,2013-07-20,51,517,54,7
6810,1983,Graduation,Divorced,82025.0,2013-05-28,76,267,606,3
5386,1953,Graduation,Together,94384.0,2013-03-04,62,1111,790,5
8700,1986,Basic,Single,14906.0,2012-12-22,86,7,14,2
3202,1987,Phd,Married,51563.0,2012-10-01,60,1166,48,4
1328,1982,2n cycle,Married,57937.0,2014-02-16,56,261,144,4
8405,1979,Graduation,Divorced,68274.0,2013-09-30,83,135,51,4
6515,1977,Graduation,Together,39771.0,2013-12-06,92,6,18,2
2882,1975,2n cycle,Divorced,67893.0,2012-10-01,31,711,142,3
7574,1979,Phd,Together,27922.0,2014-05-10,80,11,13,2
6387,1976,Phd,Together,52190.0,2014-05-08,39,42,17,2
5320,1973,Master,Divorced,44051.0,2013-01-29,20,79,58,3
5048,1971,Phd,Single,42767.0,2013-05-11,53,20,43,3
8146,1976,Master,Together,46106.0,2014-05-11,84,30,8,1
10031,1976,Phd,Married,16927.0,2013-02-10,50,20,23,3
5748,1965,Graduation,Married,59754.0,2012-12-01,96,115,44,5
2134,1952,Graduation,Single,53700.0,2012-08-17,94,263,233,5
1523,1973,Graduation,Married,59041.0,2014-05-07,25,69,15,2
9665,1957,Phd,Divorced,54237.0,2013-04-27,48,267,30,5
4640,1967,Graduation,Divorced,70647.0,2012-09-21,65,561,171,4
3635,1962,Phd,Single,52597.0,2014-05-07,69,492,37,6
3547,1969,Master,Together,41021.0,2012-12-30,12,14,9,2
2456,1975,Phd,Married,40233.0,2013-10-14,84,80,46,2
5633,1980,Graduation,Married,50183.0,2014-06-25,47,97,84,3
7801,1959,Graduation,Together,54753.0,2013-09-12,87,197,227,5
10489,1973,Graduation,Married,92955.0,2013-08-19,35,693,925,6
7011,1973,Graduation,Married,33471.0,2012-10-12,47,43,27,3
2620,1974,Phd,Married,34596.0,2013-04-13,48,14,2,1
3933,1980,Graduation,Together,44010.0,2012-10-13,46,186,234,10
10981,1988,Graduation,Married,84219.0,2014-02-02,27,434,400,3
1734,1968,Phd,Together,40706.0,2013-01-17,37,59,11,3
10995,1988,2n cycle,Married,15716.0,2012-11-12,8,16,30,3
6357,1959,2n cycle,Divorced,59052.0,2013-11-17,29,230,75,7
9209,1971,Master,Together,80573.0,2012-10-14,85,829,430,4
10286,1962,Graduation,Married,83715.0,2014-02-03,2,318,407,2
2611,1959,Master,Together,82576.0,2012-08-01,66,1206,445,2
1600,1965,Master,Married,56962.0,2013-10-11,60,292,77,6
3308,1952,Graduation,Married,35704.0,2014-01-03,54,30,12,2
5407,1954,Graduation,Together,53103.0,2013-09-12,70,729,133,10
2166,1960,2n cycle,Widow,46779.0,2013-07-12,55,12,3,0
3955,1965,Graduation,Divorced,4861.0,2014-06-22,20,2,1,0
6634,1979,Master,Divorced,33462.0,2013-08-07,78,22,18,2
3056,1978,Graduation,Divorced,63693.0,2013-10-14,63,587,337,11
5718,1950,Graduation,Married,80763.0,2013-08-15,17,674,108,5
6872,1974,Phd,Married,65352.0,2013-08-21,43,284,84,4
8164,1978,Phd,Married,82170.0,2013-11-25,13,1023,651,5
4580,1969,Graduation,Married,75759.0,2013-10-25,46,1394,708,9
9305,1976,2n cycle,Single,79689.0,2013-05-12,65,311,640,4
453,1956,Phd,Widow,35340.0,2014-06-29,1,27,12,2
8545,1954,Graduation,Divorced,85683.0,2014-03-21,6,1296,311,2
9850,1972,2n cycle,Married,24884.0,2012-11-29,32,3,7,0
7378,1981,Master,Together,42021.0,2012-08-31,34,393,136,10
7646,1989,Graduation,Single,64449.0,2014-02-18,70,218,282,5
1640,1954,Graduation,Divorced,64587.0,2014-06-22,49,66,16,1
5184,1995,Graduation,Single,34824.0,2014-03-26,65,4,11,1
8492,1978,Graduation,Together,75437.0,2013-11-09,25,795,545,8
11188,1957,Graduation,Together,26091.0,2014-02-25,84,15,19,2
1212,1973,Graduation,Married,52845.0,2013-08-13,7,384,292,8
9097,1956,Graduation,Divorced,46086.0,2013-11-03,34,244,32,3
10473,1956,Phd,Widow,78028.0,2012-09-10,38,158,288,6
7962,1987,Phd,Single,95169.0,2013-10-09,1,1285,449,4
9984,1981,2n cycle,Married,56337.0,2013-03-27,25,349,144,8
5527,1987,Graduation,Together,22434.0,2013-02-13,25,4,11,2
6374,1954,Phd,Married,36930.0,2013-05-17,50,223,31,5
7453,1954,Graduation,Single,36130.0,2013-02-02,46,157,127,3
8952,1953,Master,Married,65569.0,2012-11-05,96,397,288,6
241,1952,Graduation,Together,83844.0,2013-05-12,57,901,345,4
8975,1968,Graduation,Married,19514.0,2014-01-26,47,14,21,3
6119,1963,Phd,Single,36736.0,2013-05-10,52,10,3,1
5236,1979,Graduation,Together,77568.0,2012-08-25,30,1230,396,10
5723,1976,Phd,Together,49187.0,2014-01-11,63,81,31,1
1710,1978,Graduation,Single,30168.0,2013-03-07,51,154,66,6
1970,1968,Master,Together,34053.0,2012-09-10,14,63,21,3
5313,1971,Master,Married,38196.0,2014-04-18,20,30,11,2
10634,1951,Master,Married,59412.0,2014-04-19,56,90,165,4
7010,1965,2n cycle,Married,70924.0,2014-04-07,41,635,254,6
8562,1969,Graduation,Together,54165.0,2013-05-28,72,127,73,2
3158,1973,Graduation,Married,32300.0,2013-01-03,1,13,6,1
4436,1976,Graduation,Single,20180.0,2013-02-20,27,18,24,2
5287,1973,Graduation,Married,34961.0,2014-06-19,77,45,26,3
2445,1974,Phd,Together,28440.0,2013-07-07,87,38,24,2
6059,1953,Phd,Together,64504.0,2013-03-04,81,986,168,11
4550,1966,Master,Together,33564.0,2014-06-24,51,61,3,1
4240,1978,Graduation,Married,17345.0,2012-11-03,79,4,16,2
8911,1967,Phd,Married,56320.0,2013-04-08,11,201,172,5
3706,1978,Graduation,Single,28647.0,2013-08-21,54,19,29,2
3628,1987,Basic,Single,15038.0,2013-01-29,93,4,11,2
10175,1958,Phd,Divorced,32173.0,2013-08-01,0,18,2,1
8985,1964,2n cycle,Together,68316.0,2012-11-04,54,806,161,10
5204,1971,Graduation,Together,74538.0,2013-06-29,21,380,733,8
9220,1971,Graduation,Single,91700.0,2013-01-17,58,576,961,8
9888,1969,Graduation,Together,68695.0,2014-06-25,3,458,356,4
5263,1977,2n cycle,Married,31056.0,2013-01-22,99,5,13,1
1020,1973,Graduation,Married,79593.0,2014-05-12,70,350,568,5
9503,1980,Graduation,Single,28071.0,2012-08-29,65,39,130,5
10613,1958,Phd,Together,37334.0,2014-02-26,44,26,16,3
67,1972,Master,Single,46423.0,2013-09-18,6,68,16,2
6019,1971,Phd,Married,37126.0,2014-03-30,9,45,9,1
5863,1953,Graduation,Married,47703.0,2013-05-29,95,359,134,6
3717,1959,Graduation,Married,61180.0,2014-04-23,70,403,29,5
6730,1954,Graduation,Married,38998.0,2012-11-03,92,34,14,2
10749,1991,Graduation,Single,8028.0,2012-09-18,62,73,66,0
4998,1962,Graduation,Together,76081.0,2014-05-23,85,292,415,4
6287,1986,Graduation,Together,34728.0,2013-07-30,2,14,16,1
5985,1965,Master,Single,33168.0,2012-10-13,0,80,37,2
4754,1966,Master,Married,33585.0,2013-09-25,91,30,33,2
4002,1960,Phd,Married,77037.0,2013-10-13,3,463,333,7
8870,1984,Graduation,Together,35196.0,2012-11-13,68,75,141,6
966,1966,Graduation,Married,44529.0,2013-07-05,98,538,91,6
4767,1965,2n cycle,Married,70924.0,2014-04-07,41,635,254,6
9725,1966,Phd,Together,28764.0,2014-06-05,16,8,3,1
4475,1949,Phd,Married,69098.0,2013-02-16,82,1315,780,7
5740,1970,2n cycle,Divorced,25959.0,2013-02-14,1,4,12,1
5731,1983,Master,Married,27100.0,2013-04-05,64,12,13,1
7290,1985,Graduation,Single,70596.0,2012-10-05,68,347,534,3
3846,1974,Graduation,Married,42557.0,2012-08-29,98,192,53,6
8104,1951,Phd,Married,53312.0,2013-08-09,32,241,12,5
4507,1952,Graduation,Single,72228.0,2012-11-27,87,631,491,6
11013,1987,Graduation,Together,67605.0,2013-03-31,84,336,282,2
4491,1949,Master,Married,62845.0,2012-10-01,3,1099,45,3
3759,1958,Graduation,Together,65196.0,2013-07-25,34,743,181,7
1162,1987,Phd,Single,42000.0,2013-01-10,23,124,267,5
2055,1973,Phd,Divorced,35860.0,2014-05-19,37,15,8,1
10766,1964,Phd,Married,65526.0,2014-04-11,22,397,69,4
4415,1961,Graduation,Married,16860.0,2012-09-12,19,10,4,1
3005,1992,Graduation,Single,83528.0,2014-05-01,7,530,678,4
2223,1965,2n cycle,Divorced,64176.0,2012-08-03,52,1215,249,8
4817,1956,Graduation,Divorced,22304.0,2012-08-04,91,3,7,1
2875,1978,Graduation,Married,67023.0,2014-03-04,93,444,382,3
10536,1971,Phd,Together,32892.0,2014-05-25,78,26,15,3
11112,1966,Graduation,Together,70713.0,2012-12-03,23,736,279,5
3807,1955,Graduation,Together,59925.0,2012-11-30,83,473,176,9
9197,1953,Graduation,Married,39722.0,2014-02-24,92,32,5,2
10832,1958,Graduation,Together,46610.0,2013-07-18,4,288,30,6
6421,1961,Graduation,Together,88347.0,2013-07-03,32,1050,555,4
4207,1981,Phd,Married,87171.0,2013-05-01,27,1001,107,6
577,1976,2n cycle,Together,26907.0,2013-08-20,10,9,7,1
10855,1968,Master,Single,50014.0,2014-01-22,9,234,77,4
3081,1978,Phd,Married,41014.0,2013-04-22,65,7,6,1
3535,1965,Graduation,Single,66294.0,2014-03-17,68,251,334,4
247,1971,Graduation,Married,36715.0,2012-11-17,16,172,125,7
8707,1956,Graduation,Married,79456.0,2012-08-22,12,565,548,5
9523,1982,Graduation,Together,40479.0,2013-08-17,95,5,8,0
6072,1970,Master,Single,75345.0,2013-02-02,16,918,842,5
6295,1977,Graduation,Married,54233.0,2013-02-04,46,652,158,11
10914,1970,Graduation,Single,24163.0,2013-10-12,3,4,7,1
1509,1958,Phd,Together,84460.0,2013-01-04,80,152,103,9
5577,1983,Graduation,Together,43776.0,2014-05-03,77,8,9,1
7348,1958,Phd,Single,71691.0,2014-03-17,0,336,411,4
1127,1973,Phd,Married,85844.0,2014-05-29,62,938,843,6
1833,1974,Phd,Single,39190.0,2014-04-26,91,68,18,2
4944,1959,Graduation,Together,71367.0,2013-08-23,24,227,389,4
9080,1972,Phd,Single,38578.0,2013-06-22,2,38,22,3
6466,1965,Phd,Married,57236.0,2014-03-12,22,105,9,2
9964,1979,Graduation,Single,61825.0,2013-08-07,56,162,100,4
4790,1958,Graduation,Divorced,79803.0,2014-06-02,54,574,216,4
10245,1986,2n cycle,Single,80910.0,2012-10-31,71,160,369,3
1109,1982,Master,Together,27590.0,2013-04-23,38,6,5,1
6001,1979,Graduation,Married,56775.0,2013-01-02,62,614,160,5
5538,1975,Graduation,Divorced,83829.0,2013-10-08,78,897,430,4
10552,1979,2n cycle,Married,54210.0,2013-05-20,18,70,109,4
1545,1986,Graduation,Married,38508.0,2013-08-02,95,120,206,7
7409,1970,Graduation,Together,53187.0,2013-10-26,66,211,30,4
4444,1972,Graduation,Married,30023.0,2014-03-24,28,11,16,2
146,1960,Phd,Single,76045.0,2013-11-15,78,760,400,4
6271,1952,Phd,Married,50870.0,2014-06-19,13,53,8,2
10065,1970,2n cycle,Married,15315.0,2013-08-03,27,7,13,2
4741,1974,2n cycle,Married,65463.0,2014-01-30,17,391,70,6
246,1965,Graduation,Married,66480.0,2014-05-31,71,199,57,4
375,1954,Graduation,Divorced,76773.0,2013-02-25,79,516,449,2
1524,1983,2n cycle,Single,81698.0,2013-03-01,1,709,115,8
10022,1973,Phd,Single,54466.0,2014-02-09,78,12,4,1
7451,1960,Master,Single,98777.0,2014-02-17,23,1000,711,4
11010,1984,Phd,Single,16269.0,2013-08-30,75,19,18,3
4356,1971,Graduation,Together,71819.0,2013-08-28,70,1224,140,3
3885,1983,Phd,Married,33569.0,2013-10-16,10,16,18,1
1175,1983,Master,Married,36262.0,2013-09-20,24,88,54,3
880,1966,Basic,Together,22634.0,2013-01-16,47,2,11,2
2320,1978,2n cycle,Married,47025.0,2013-09-12,98,508,59,11
850,1968,Graduation,Single,70566.0,2013-10-06,4,381,215,6
4713,1979,Phd,Married,31605.0,2012-11-22,15,74,42,2
675,1973,Master,Divorced,52034.0,2013-05-17,67,146,93,4
5025,1979,Graduation,Single,48526.0,2013-12-24,32,23,23,2
2308,1954,Graduation,Married,46734.0,2012-11-18,40,110,137,6
5995,1962,Graduation,Divorced,39552.0,2012-12-18,54,165,147,6
6749,1966,Graduation,Single,86358.0,2012-08-08,78,957,494,5
1010,1977,Graduation,Together,46931.0,2014-04-24,94,41,17,1
8977,1985,Basic,Single,16581.0,2013-01-12,51,1,4,0
4756,1952,2n cycle,Divorced,63998.0,2013-12-20,42,176,818,7
3412,1951,Master,Married,67381.0,2013-01-15,67,815,53,2
606,1967,Graduation,Single,25930.0,2013-10-10,87,6,2,1
5961,1978,Graduation,Married,42693.0,2014-06-07,29,8,20,1
2975,1976,Graduation,Together,85606.0,2012-11-12,89,717,864,6
2894,1985,Graduation,Single,72903.0,2013-10-29,74,1067,750,7
7613,1974,2n cycle,Together,49669.0,2014-05-24,97,166,107,5
10542,1968,Phd,Married,36778.0,2012-08-05,63,29,34,3
8015,1962,Phd,Divorced,85696.0,2013-05-03,88,714,395,4
10617,1989,Master,Divorced,10979.0,2014-05-22,34,8,10,3
11166,1961,Graduation,Married,49678.0,2013-02-02,81,229,56,6
849,1953,Master,Together,56129.0,2013-06-20,65,320,133,6
523,1989,Graduation,Married,37155.0,2013-01-31,51,23,26,2
4066,1978,2n cycle,Divorced,21282.0,2014-05-11,76,1,8,2
8414,1962,Phd,Single,33419.0,2013-08-17,76,56,12,2
819,1945,Graduation,Widow,63285.0,2013-11-05,84,508,249,6
4961,1974,Master,Together,21255.0,2014-01-21,56,29,25,2
749,1981,Graduation,Together,42162.0,2013-11-19,31,46,59,3
5430,1956,Graduation,Together,54450.0,2012-09-14,0,454,171,9
7755,1954,Phd,Married,57744.0,2013-11-12,91,350,39,9
10525,1986,Graduation,Single,26576.0,2012-10-13,40,10,8,1
1453,1943,Phd,Widow,57513.0,2013-07-06,59,735,183,9
8310,1964,Graduation,Together,68142.0,2012-08-29,96,897,196,10
10710,1979,Graduation,Married,7500.0,2012-08-29,61,5,3,1
5031,1974,Graduation,Together,83145.0,2012-09-22,14,777,731,5
2613,1960,Master,Married,54197.0,2014-04-03,16,162,37,1
213,1963,Phd,Single,23091.0,2014-05-28,98,35,11,2
967,1976,Graduation,Married,46049.0,2013-07-21,11,342,112,5
1077,1974,Graduation,Together,56715.0,2012-12-05,52,258,239,7
7959,1961,Graduation,Married,79410.0,2014-05-29,19,658,483,3
640,1951,Graduation,Married,57304.0,2013-03-11,61,356,329,7
4252,1965,Graduation,Married,44375.0,2014-03-23,73,213,28,4
8432,1956,Graduation,Together,54450.0,2012-09-14,0,454,171,9
6218,1965,Graduation,Married,59594.0,2012-10-20,74,457,29,8
6905,1994,Graduation,Together,80685.0,2012-08-22,55,241,604,6
5922,1974,Phd,Married,40344.0,2013-10-13,48,210,6,4
3598,1972,Graduation,Married,62710.0,2013-05-23,53,441,83,4
6116,1968,2n cycle,Married,48985.0,2013-07-05,13,19,18,1
6263,1968,Graduation,Together,35322.0,2012-08-22,34,28,37,2
10486,1948,Graduation,Married,77142.0,2013-05-29,54,476,162,4
2410,1969,Graduation,Single,81657.0,2014-01-22,69,364,425,3
193,1996,Basic,Married,14421.0,2014-02-17,81,0,2,1
3363,1974,2n cycle,Married,20130.0,2014-03-17,99,0,3,1
8278,1990,Phd,Married,74214.0,2012-08-26,3,863,547,8
10660,1957,Master,Married,66726.0,2014-01-12,61,349,35,8
8686,1979,Basic,Together,23724.0,2013-01-08,65,5,15,2
1604,1960,Master,Married,47353.0,2013-11-13,93,184,19,2
5907,1952,Master,Married,33444.0,2012-11-03,24,8,8,1
10669,1981,Graduation,Married,54386.0,2013-05-17,8,277,64,3
2918,1981,Graduation,Divorced,28510.0,2013-04-13,72,44,19,2
5735,1991,Master,Single,90638.0,2014-02-13,29,1156,915,3
359,1950,Graduation,Together,48070.0,2013-01-13,33,373,83,8
8387,1957,Graduation,Married,43140.0,2013-01-05,68,134,76,4
1829,1961,Phd,Divorced,54959.0,2013-01-19,55,1148,60,9
3839,1958,Basic,Single,15056.0,2013-05-03,76,6,3,2
9392,1971,Graduation,Single,26954.0,2014-05-08,17,4,11,1
2292,1985,Graduation,Single,22327.0,2013-08-02,94,5,8,1
10466,1965,Graduation,Married,44393.0,2013-08-22,86,24,20,1
9855,1952,Phd,Single,62000.0,2013-08-25,25,899,101,6
4088,1962,Phd,Together,31497.0,2012-12-06,22,108,28,3
5231,1974,2n cycle,Married,45894.0,2014-02-27,15,27,7,1
590,1970,Master,Divorced,78579.0,2012-12-22,35,816,549,5
8732,1969,Master,Widow,67369.0,2012-11-17,81,1298,70,7
2315,1960,Graduation,Divorced,58401.0,2014-04-20,55,10,11,1
3515,1952,Graduation,Single,62307.0,2014-02-17,94,87,34,4
2245,1969,Master,Married,43641.0,2013-04-22,50,57,51,2
6283,1968,Master,Divorced,63841.0,2013-04-21,64,635,100,9
2246,1965,2n cycle,Married,46891.0,2013-09-01,91,43,23,2
6606,1969,Master,Married,70091.0,2013-03-31,11,964,137,5
5545,1972,Phd,Married,78075.0,2014-04-05,72,572,259,3
7342,1961,2n cycle,Widow,59184.0,2012-09-09,6,341,113,6
837,1977,Graduation,Married,54809.0,2013-09-11,0,63,57,2
9500,1959,Graduation,Married,58113.0,2013-01-25,66,221,169,9
3602,1958,Master,Married,51412.0,2013-12-31,42,140,29,3
234,1979,Graduation,Divorced,15287.0,2012-10-10,60,1,8,1
2995,1957,Master,Together,66636.0,2013-08-17,64,291,689,3
1118,1956,Master,Married,50965.0,2013-02-20,87,544,85,10
7789,1965,Phd,Married,84618.0,2013-11-22,96,684,801,6
3068,1990,Graduation,Married,18351.0,2013-10-29,1,1,9,2
8955,1957,Phd,Together,40451.0,2014-02-16,54,35,4,1
945,1965,Graduation,Together,36317.0,2013-05-22,53,87,25,3
5644,1957,Graduation,Together,42213.0,2013-10-12,96,309,24,5
7192,1955,Graduation,Together,65748.0,2013-04-15,58,172,93,2
2324,1972,Graduation,Together,77044.0,2013-10-27,12,625,242,7
697,1969,Graduation,Together,74918.0,2013-03-12,78,972,913,5
3439,1972,Graduation,Married,56721.0,2012-10-31,64,157,39,4
1506,1975,Graduation,Single,42160.0,2013-06-28,26,48,45,2
232,1965,Graduation,Single,61559.0,2013-07-17,8,279,88,4
8876,1963,Phd,Together,33629.0,2012-08-08,49,132,16,3
4500,1991,Phd,Together,68682.0,2013-10-06,56,919,505,4
9739,1963,Graduation,Single,34377.0,2013-01-19,55,62,22,2
10395,1986,Basic,Single,8940.0,2012-08-22,25,1,3,3
1176,1973,Graduation,Married,26228.0,2013-09-22,50,2,4,1
1627,1957,2n cycle,Divorced,77297.0,2013-01-26,84,408,109,5
938,1981,Graduation,Married,40211.0,2013-07-30,30,51,7,2
2740,1958,Phd,Widow,33438.0,2013-09-22,81,62,16,2
257,1959,Phd,Married,75032.0,2013-04-28,74,952,180,5
4058,1955,Phd,Single,61284.0,2013-10-12,76,618,106,11
7736,1986,Graduation,Married,22518.0,2012-10-22,36,11,12,2
8210,1975,Master,Married,54730.0,2013-08-15,64,318,17,4
833,1955,Master,Married,38452.0,2014-03-30,62,56,14,3
6230,1971,Graduation,Divorced,44421.0,2013-02-15,53,110,59,5
7325,1986,Phd,Together,38197.0,2013-06-29,86,23,11,1
1307,1978,Graduation,Divorced,41986.0,2014-02-09,15,27,8,3
1502,1983,Graduation,Together,28427.0,2013-03-21,67,18,19,2
6211,1976,Phd,Together,37395.0,2014-05-02,47,18,9,1
843,1971,Graduation,Married,64722.0,2014-05-26,47,303,280,8
4174,1956,Master,Together,55249.0,2014-04-17,81,97,19,2
9757,1972,Graduation,Together,84906.0,2013-10-04,98,997,414,5
6918,1989,Graduation,Married,28691.0,2013-07-04,56,5,13,1
286,1952,Graduation,Single,44213.0,2013-11-29,48,95,35,2
11086,1984,Basic,Single,25707.0,2014-01-18,18,1,2,1
