ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntMeatProducts,NumWebPurchases
5536,1959,Graduation,Together,87771.0,22-05-2013,61,1492,287,5
5989,1959,2n Cycle,Divorced,78353.0,16-04-2013,51,752,476,10
9499,1954,Graduation,Married,93404.0,07-05-2013,97,1279,287,3
6768,1962,Graduation,Divorced,37859.0,12-01-2013,75,22,8,1
2150,1958,PhD,Widow,80995.0,11-05-2013,83,860,409,8
6646,1984,Graduation,Together,16529.0,01-03-2014,23,3,5,1
4887,1976,PhD,Divorced,55412.0,22-11-2013,65,10,28,2
8560,1992,Graduation,Single,48789.0,10-09-2012,94,351,156,6
3321,1967,PhD,Together,56575.0,05-05-2013,42,421,90,7
11003,1980,2n Cycle,Together,25130.0,02-10-2013,10,2,7,2
10402,1967,Graduation,Married,35441.0,14-02-2013,94,25,9,1
9904,1956,Graduation,Married,71391.0,29-03-2013,50,336,274,6
6141,1972,Master,Single,49494.0,25-04-2013,46,191,97,6
5687,1980,Graduation,Divorced,81702.0,23-09-2012,98,563,774,7
10856,1980,2n Cycle,Single,45889.0,02-07-2013,42,31,6,1
5121,1977,Graduation,Single,56628.0,21-03-2014,30,479,82,7
4186,1950,Graduation,Together,34026.0,05-08-2013,11,18,15,2
368,1974,Graduation,Married,40049.0,29-11-2012,61,91,52,3
3312,1988,Graduation,Single,34176.0,12-05-2014,12,5,24,3
11121,1981,Graduation,Married,19419.0,10-11-2012,76,2,28,4
5332,1960,2n Cycle,Married,82504.0,27-07-2013,2,362,431,3
5848,1970,Graduation,Together,81205.0,13-01-2014,43,724,929,5
10343,1991,2n Cycle,Single,61618.0,29-09-2012,27,605,399,3
5935,1956,Master,Single,55284.0,24-12-2012,60,547,140,7
2895,1963,Graduation,Single,49980.0,23-10-2013,79,104,54,3
10262,1980,Graduation,Married,15072.0,10-05-2013,96,8,15,3
7848,1974,Graduation,Single,49166.0,13-06-2013,17,224,25,5
9477,1954,PhD,Married,65324.0,11-01-2014,0,384,102,6
4856,1957,2n Cycle,Married,82347.0,06-11-2012,38,556,845,7
7186,1966,PhD,Together,30843.0,26-05-2014,43,24,2,1
5794,1974,PhD,Married,46374.0,17-03-2014,1,408,21,7
1456,1979,Graduation,Single,60474.0,01-04-2013,25,265,303,10
4877,1973,Master,Married,38576.0,04-03-2014,2,34,7,1
425,1985,Graduation,Married,55357.0,19-02-2013,66,374,116,6
3007,1966,Graduation,Together,37758.0,04-10-2012,49,27,10,1
1031,1989,2n Cycle,Married,85710.0,05-05-2013,5,600,350,6
4297,1969,Graduation,Together,23228.0,26-01-2014,71,13,18,2
807,1969,Master,Together,44602.0,15-02-2014,35,167,89,6
9553,1987,Graduation,Married,7500.0,09-01-2013,94,0,3,0
4271,1989,2n Cycle,Together,38683.0,04-10-2012,80,46,69,4
4120,1975,2n Cycle,Single,49514.0,17-12-2013,61,88,78,6
2036,1973,PhD,Together,57906.0,11-06-2013,29,243,119,4
115,1966,Master,Single,43456.0,26-03-2013,0,275,68,5
4259,1986,Master,Single,19485.0,24-09-2013,80,6,4,1
8687,1978,Graduation,Together,53172.0,06-05-2013,54,121,90,2
2447,1979,Graduation,Together,30545.0,17-10-2012,71,4,15,2
10140,1983,PhD,Together,70123.0,28-09-2013,27,1308,396,5
9353,1959,Graduation,Single,62450.0,06-01-2014,61,515,267,5
3623,1976,Graduation,Together,21675.0,11-06-2014,55,4,16,4
738,1981,2n Cycle,Single,42395.0,04-04-2014,35,48,57,3
7631,1978,Master,Together,61346.0,06-10-2013,34,562,168,5
4789,1953,Graduation,Together,80812.0,17-09-2013,95,769,500,4
773,1971,Master,Divorced,42835.0,30-06-2013,64,379,93,6
10602,1983,Graduation,Married,39922.0,14-02-2013,30,29,59,3
1446,1956,Master,Single,86424.0,05-04-2014,12,387,569,6
3270,1978,2n Cycle,Together,17117.0,17-01-2013,96,12,38,3
8443,1972,Graduation,Single,24762.0,10-02-2014,16,6,12,3
9653,1975,Graduation,Married,35797.0,16-10-2012,16,27,14,2
8916,1975,Graduation,Divorced,36627.0,23-07-2013,78,9,5,0
8017,1981,2n Cycle,Married,51111.0,19-06-2014,83,22,19,2
5830,1972,PhD,Single,86857.0,12-09-2012,96,899,838,5
4597,1970,PhD,Together,82072.0,02-07-2013,67,889,685,3
7023,1953,PhD,Single,46231.0,26-11-2012,87,189,55,6
8086,1959,Graduation,Married,42243.0,11-12-2013,34,48,2,2
8825,1962,Graduation,Together,51195.0,01-04-2013,46,230,156,9
2930,1978,Master,Single,68092.0,16-12-2013,7,852,207,2
1928,1973,Graduation,Married,31814.0,09-02-2013,73,35,20,2
7108,1965,Master,Widow,51390.0,08-09-2012,54,205,47,5
10925,1983,Graduation,Married,76630.0,14-01-2014,93,255,446,3
9960,1991,Basic,Single,26868.0,30-04-2014,52,0,1,1
8800,1943,PhD,Divorced,48948.0,01-02-2013,53,437,206,7
9224,1972,PhD,Single,55260.0,12-12-2012,81,825,53,8
5519,1956,Graduation,Together,64090.0,07-08-2013,8,316,161,6
5046,1958,Graduation,Divorced,78331.0,23-01-2014,97,756,354,10
7037,1974,PhD,Married,37087.0,11-08-2013,50,194,134,4
905,1986,Graduation,Divorced,21846.0,22-10-2013,38,7,18,4
8624,1958,Graduation,Married,81320.0,06-02-2013,61,183,493,4
8945,1970,Graduation,Divorced,54137.0,16-08-2013,46,171,11,4
6445,1967,Graduation,Together,66825.0,14-07-2013,73,243,405,4
2727,1973,Graduation,Together,57100.0,04-12-2013,19,181,69,3
6404,1969,Graduation,Together,58917.0,24-03-2013,10,151,89,4
11074,1977,Graduation,Single,85072.0,09-04-2014,94,494,391,3
10150,1961,Graduation,Single,86429.0,21-11-2013,10,464,873,7
1968,1971,Graduation,Widow,45684.0,02-12-2013,37,5,5,1
6534,1974,Graduation,Together,47889.0,04-01-2014,94,29,29,2
9485,1986,PhD,Married,45921.0,10-03-2014,23,102,49,2
7053,1966,PhD,Single,78420.0,29-06-2013,75,604,674,3
4654,1992,Graduation,Together,75114.0,07-11-2013,40,571,523,3
9760,1963,PhD,Widow,52278.0,25-01-2013,24,953,71,10
1048,1972,Master,Married,35641.0,14-07-2013,11,63,67,3
10619,1994,Graduation,Single,95529.0,03-12-2012,29,770,890,7
9308,1954,Graduation,Married,62820.0,11-05-2013,51,398,265,3
10505,1960,Master,Together,73113.0,26-12-2013,86,741,154,3
8362,1982,PhD,Married,84169.0,07-08-2013,9,1478,403,7
2625,1954,2n Cycle,Single,42607.0,17-11-2013,30,156,56,3
4637,1954,PhD,Single,74637.0,18-05-2013,73,960,464,6
9972,1955,PhD,Together,46015.0,13-04-2014,25,38,2,1
4483,1993,Graduation,Single,72354.0,17-04-2013,67,315,473,2
4487,1969,Master,Single,39858.0,24-01-2013,67,15,25,2
4988,1948,PhD,Married,34469.0,04-05-2014,58,19,20,1
8931,1986,Graduation,Together,83033.0,18-05-2014,82,812,431,11
5871,1979,Master,Together,24401.0,31-08-2012,98,73,217,6
2008,1978,Graduation,Married,77583.0,10-02-2014,93,372,384,4
3139,1982,2n Cycle,Single,74116.0,30-12-2013,53,871,704,4
10037,1993,Graduation,Single,74293.0,04-05-2014,66,375,335,5
10673,1976,PhD,Married,68397.0,17-11-2013,6,760,466,6
5303,1974,PhD,Together,79632.0,08-04-2014,42,471,510,6
538,1989,Graduation,Single,46107.0,10-02-2014,78,31,27,1
7922,1951,PhD,Single,64950.0,12-08-2012,29,819,72,11
5692,1989,Basic,Married,25443.0,22-12-2012,82,1,3,1
4843,1952,Graduation,Single,75127.0,22-05-2014,92,203,305,2
6383,1971,PhD,Together,32892.0,25-05-2014,78,26,15,3
1628,1971,Graduation,Together,71796.0,24-10-2013,54,354,311,9
1204,1970,PhD,Married,67536.0,22-05-2013,45,1253,447,11
3673,1971,Graduation,Single,55239.0,14-07-2013,59,371,238,7
760,1975,PhD,Divorced,60554.0,09-08-2013,8,588,76,8
8957,1952,2n Cycle,Single,64831.0,10-06-2013,51,480,249,6
4128,1962,PhD,Together,56067.0,20-07-2013,51,517,54,7
6810,1983,Graduation,Divorced,82025.0,28-05-2013,76,267,606,3
5386,1953,Graduation,Together,94384.0,04-03-2013,62,1111,790,5
8700,1986,Basic,Single,14906.0,22-12-2012,86,7,14,2
3202,1987,PhD,Married,51563.0,01-10-2012,60,1166,48,4
1328,1982,2n Cycle,Married,57937.0,16-02-2014,56,261,144,4
8405,1979,Graduation,Divorced,68274.0,30-09-2013,83,135,51,4
6515,1977,Graduation,Together,39771.0,06-12-2013,92,6,18,2
2882,1975,2n Cycle,Divorced,67893.0,01-10-2012,31,711,142,3
7574,1979,PhD,Together,27922.0,10-05-2014,80,11,13,2
6387,1976,PhD,Together,52190.0,08-05-2014,39,42,17,2
5320,1973,Master,Divorced,44051.0,29-01-2013,20,79,58,3
5048,1971,PhD,Single,42767.0,11-05-2013,53,20,43,3
8146,1976,Master,Together,46106.0,11-05-2014,84,30,8,1
10031,1976,PhD,Married,16927.0,10-02-2013,50,20,23,3
5748,1965,Graduation,Married,59754.0,01-12-2012,96,115,44,5
2134,1952,Graduation,Single,53700.0,17-08-2012,94,263,233,5
1523,1973,Graduation,Married,59041.0,07-05-2014,25,69,15,2
9665,1957,PhD,Divorced,54237.0,27-04-2013,48,267,30,5
4640,1967,Graduation,Divorced,70647.0,21-09-2012,65,561,171,4
3635,1962,PhD,Single,52597.0,07-05-2014,69,492,37,6
3547,1969,Master,Together,41021.0,30-12-2012,12,14,9,2
2456,1975,PhD,Married,40233.0,14-10-2013,84,80,46,2
5633,1980,Graduation,Married,50183.0,25-06-2014,47,97,84,3
7801,1959,Graduation,Together,54753.0,12-09-2013,87,197,227,5
10489,1973,Graduation,Married,92955.0,19-08-2013,35,693,925,6
7011,1973,Graduation,Married,33471.0,12-10-2012,47,43,27,3
2620,1974,PhD,Married,34596.0,13-04-2013,48,14,2,1
3933,1980,Graduation,Together,44010.0,13-10-2012,46,186,234,10
10981,1988,Graduation,Married,84219.0,02-02-2014,27,434,400,3
1734,1968,PhD,Together,40706.0,17-01-2013,37,59,11,3
10995,1988,2n Cycle,Married,15716.0,12-11-2012,8,16,30,3
6357,1959,2n Cycle,Divorced,59052.0,17-11-2013,29,230,75,7
9209,1971,Master,Together,80573.0,14-10-2012,85,829,430,4
10286,1962,Graduation,Married,83715.0,03-02-2014,2,318,407,2
2611,1959,Master,Together,82576.0,01-08-2012,66,1206,445,2
1600,1965,Master,Married,56962.0,11-10-2013,60,292,77,6
3308,1952,Graduation,Married,35704.0,03-01-2014,54,30,12,2
5407,1954,Graduation,Together,53103.0,12-09-2013,70,729,133,10
2166,1960,2n Cycle,Widow,46779.0,12-07-2013,55,12,3,0
3955,1965,Graduation,Divorced,4861.0,22-06-2014,20,2,1,0
6634,1979,Master,Divorced,33462.0,07-08-2013,78,22,18,2
3056,1978,Graduation,Divorced,63693.0,14-10-2013,63,587,337,11
5718,1950,Graduation,Married,80763.0,15-08-2013,17,674,108,5
6872,1974,PhD,Married,65352.0,21-08-2013,43,284,84,4
8164,1978,PhD,Married,82170.0,25-11-2013,13,1023,651,5
4580,1969,Graduation,Married,75759.0,25-10-2013,46,1394,708,9
9305,1976,2n Cycle,Single,79689.0,12-05-2013,65,311,640,4
453,1956,PhD,Widow,35340.0,29-06-2014,1,27,12,2
8545,1954,Graduation,Divorced,85683.0,21-03-2014,6,1296,311,2
9850,1972,2n Cycle,Married,24884.0,29-11-2012,32,3,7,0
7378,1981,Master,Together,42021.0,31-08-2012,34,393,136,10
7646,1989,Graduation,Single,64449.0,18-02-2014,70,218,282,5
1640,1954,Graduation,Divorced,64587.0,22-06-2014,49,66,16,1
5184,1995,Graduation,Single,34824.0,26-03-2014,65,4,11,1
8492,1978,Graduation,Together,75437.0,09-11-2013,25,795,545,8
11188,1957,Graduation,Together,26091.0,25-02-2014,84,15,19,2
1212,1973,Graduation,Married,52845.0,13-08-2013,7,384,292,8
9097,1956,Graduation,Divorced,46086.0,03-11-2013,34,244,32,3
10473,1956,PhD,Widow,78028.0,10-09-2012,38,158,288,6
7962,1987,PhD,Single,95169.0,09-10-2013,1,1285,449,4
9984,1981,2n Cycle,Married,56337.0,27-03-2013,25,349,144,8
5527,1987,Graduation,Together,22434.0,13-02-2013,25,4,11,2
6374,1954,PhD,Married,36930.0,17-05-2013,50,223,31,5
7453,1954,Graduation,Single,36130.0,02-02-2013,46,157,127,3
8952,1953,Master,Married,65569.0,05-11-2012,96,397,288,6
241,1952,Graduation,Together,83844.0,12-05-2013,57,901,345,4
8975,1968,Graduation,Married,19514.0,26-01-2014,47,14,21,3
6119,1963,PhD,Single,36736.0,10-05-2013,52,10,3,1
5236,1979,Graduation,Together,77568.0,25-08-2012,30,1230,396,10
5723,1976,PhD,Together,49187.0,11-01-2014,63,81,31,1
1710,1978,Graduation,Single,30168.0,07-03-2013,51,154,66,6
1970,1968,Master,Together,34053.0,10-09-2012,14,63,21,3
5313,1971,Master,Married,38196.0,18-04-2014,20,30,11,2
10634,1951,Master,Married,59412.0,19-04-2014,56,90,165,4
7010,1965,2n Cycle,Married,70924.0,07-04-2014,41,635,254,6
8562,1969,Graduation,Together,54165.0,28-05-2013,72,127,73,2
3158,1973,Graduation,Married,32300.0,03-01-2013,1,13,6,1
4436,1976,Graduation,Single,20180.0,20-02-2013,27,18,24,2
5287,1973,Graduation,Married,34961.0,19-06-2014,77,45,26,3
2445,1974,PhD,Together,28440.0,07-07-2013,87,38,24,2
6059,1953,PhD,Together,64504.0,04-03-2013,81,986,168,11
4550,1966,Master,Together,33564.0,24-06-2014,51,61,3,1
4240,1978,Graduation,Married,17345.0,03-11-2012,79,4,16,2
8911,1967,PhD,Married,56320.0,08-04-2013,11,201,172,5
3706,1978,Graduation,Single,28647.0,21-08-2013,54,19,29,2
3628,1987,Basic,Single,15038.0,29-01-2013,93,4,11,2
10175,1958,PhD,Divorced,32173.0,01-08-2013,0,18,2,1
8985,1964,2n Cycle,Together,68316.0,04-11-2012,54,806,161,10
5204,1971,Graduation,Together,74538.0,29-06-2013,21,380,733,8
9220,1971,Graduation,Single,91700.0,17-01-2013,58,576,961,8
9888,1969,Graduation,Together,68695.0,25-06-2014,3,458,356,4
5263,1977,2n Cycle,Married,31056.0,22-01-2013,99,5,13,1
1020,1973,Graduation,Married,79593.0,12-05-2014,70,350,568,5
9503,1980,Graduation,Single,28071.0,29-08-2012,65,39,130,5
10613,1958,PhD,Together,37334.0,26-02-2014,44,26,16,3
67,1972,Master,Single,46423.0,18-09-2013,6,68,16,2
6019,1971,PhD,Married,37126.0,30-03-2014,9,45,9,1
5863,1953,Graduation,Married,47703.0,29-05-2013,95,359,134,6
3717,1959,Graduation,Married,61180.0,23-04-2014,70,403,29,5
6730,1954,Graduation,Married,38998.0,03-11-2012,92,34,14,2
10749,1991,Graduation,Single,8028.0,18-09-2012,62,73,66,0
4998,1962,Graduation,Together,76081.0,23-05-2014,85,292,415,4
6287,1986,Graduation,Together,34728.0,30-07-2013,2,14,16,1
5985,1965,Master,Single,33168.0,13-10-2012,0,80,37,2
4754,1966,Master,Married,33585.0,25-09-2013,91,30,33,2
4002,1960,PhD,Married,77037.0,13-10-2013,3,463,333,7
8870,1984,Graduation,Together,35196.0,13-11-2012,68,75,141,6
966,1966,Graduation,Married,44529.0,05-07-2013,98,538,91,6
4767,1965,2n Cycle,Married,70924.0,07-04-2014,41,635,254,6
9725,1966,PhD,Together,28764.0,05-06-2014,16,8,3,1
4475,1949,PhD,Married,69098.0,16-02-2013,82,1315,780,7
5740,1970,2n Cycle,Divorced,25959.0,14-02-2013,1,4,12,1
5731,1983,Master,Married,27100.0,05-04-2013,64,12,13,1
7290,1985,Graduation,Single,70596.0,05-10-2012,68,347,534,3
3846,1974,Graduation,Married,42557.0,29-08-2012,98,192,53,6
8104,1951,PhD,Married,53312.0,09-08-2013,32,241,12,5
4507,1952,Graduation,Single,72228.0,27-11-2012,87,631,491,6
11013,1987,Graduation,Together,67605.0,31-03-2013,84,336,282,2
4491,1949,Master,Married,62845.0,01-10-2012,3,1099,45,3
3759,1958,Graduation,Together,65196.0,25-07-2013,34,743,181,7
1162,1987,PhD,Single,42000.0,10-01-2013,23,124,267,5
2055,1973,PhD,Divorced,35860.0,19-05-2014,37,15,8,1
10766,1964,PhD,Married,65526.0,11-04-2014,22,397,69,4
4415,1961,Graduation,Married,16860.0,12-09-2012,19,10,4,1
3005,1992,Graduation,Single,83528.0,01-05-2014,7,530,678,4
2223,1965,2n Cycle,Divorced,64176.0,03-08-2012,52,1215,249,8
4817,1956,Graduation,Divorced,22304.0,04-08-2012,91,3,7,1
2875,1978,Graduation,Married,67023.0,04-03-2014,93,444,382,3
10536,1971,PhD,Together,32892.0,25-05-2014,78,26,15,3
11112,1966,Graduation,Together,70713.0,03-12-2012,23,736,279,5
3807,1955,Graduation,Together,59925.0,30-11-2012,83,473,176,9
9197,1953,Graduation,Married,39722.0,24-02-2014,92,32,5,2
10832,1958,Graduation,Together,46610.0,18-07-2013,4,288,30,6
6421,1961,Graduation,Together,88347.0,03-07-2013,32,1050,555,4
4207,1981,PhD,Married,87171.0,01-05-2013,27,1001,107,6
577,1976,2n Cycle,Together,26907.0,20-08-2013,10,9,7,1
10855,1968,Master,Single,50014.0,22-01-2014,9,234,77,4
3081,1978,PhD,Married,41014.0,22-04-2013,65,7,6,1
3535,1965,Graduation,Single,66294.0,17-03-2014,68,251,334,4
247,1971,Graduation,Married,36715.0,17-11-2012,16,172,125,7
8707,1956,Graduation,Married,79456.0,22-08-2012,12,565,548,5
9523,1982,Graduation,Together,40479.0,17-08-2013,95,5,8,0
6072,1970,Master,Single,75345.0,02-02-2013,16,918,842,5
6295,1977,Graduation,Married,54233.0,04-02-2013,46,652,158,11
10914,1970,Graduation,Single,24163.0,12-10-2013,3,4,7,1
1509,1958,PhD,Together,84460.0,04-01-2013,80,152,103,9
5577,1983,Graduation,Together,43776.0,03-05-2014,77,8,9,1
7348,1958,PhD,Single,71691.0,17-03-2014,0,336,411,4
1127,1973,PhD,Married,85844.0,29-05-2014,62,938,843,6
1833,1974,PhD,Single,39190.0,26-04-2014,91,68,18,2
4944,1959,Graduation,Together,71367.0,23-08-2013,24,227,389,4
9080,1972,PhD,Single,38578.0,22-06-2013,2,38,22,3
6466,1965,PhD,Married,57236.0,12-03-2014,22,105,9,2
9964,1979,Graduation,Single,61825.0,07-08-2013,56,162,100,4
4790,1958,Graduation,Divorced,79803.0,02-06-2014,54,574,216,4
10245,1986,2n Cycle,Single,80910.0,31-10-2012,71,160,369,3
1109,1982,Master,Together,27590.0,23-04-2013,38,6,5,1
6001,1979,Graduation,Married,56775.0,02-01-2013,62,614,160,5
5538,1975,Graduation,Divorced,83829.0,08-10-2013,78,897,430,4
10552,1979,2n Cycle,Married,54210.0,20-05-2013,18,70,109,4
1545,1986,Graduation,Married,38508.0,02-08-2013,95,120,206,7
7409,1970,Graduation,Together,53187.0,26-10-2013,66,211,30,4
4444,1972,Graduation,Married,30023.0,24-03-2014,28,11,16,2
146,1960,PhD,Single,76045.0,15-11-2013,78,760,400,4
6271,1952,PhD,Married,50870.0,19-06-2014,13,53,8,2
10065,1970,2n Cycle,Married,15315.0,03-08-2013,27,7,13,2
4741,1974,2n Cycle,Married,65463.0,30-01-2014,17,391,70,6
246,1965,Graduation,Married,66480.0,31-05-2014,71,199,57,4
375,1954,Graduation,Divorced,76773.0,25-02-2013,79,516,449,2
1524,1983,2n Cycle,Single,81698.0,01-03-2013,1,709,115,8
10022,1973,PhD,Single,54466.0,09-02-2014,78,12,4,1
7451,1960,Master,Single,98777.0,17-02-2014,23,1000,711,4
11010,1984,PhD,Single,16269.0,30-08-2013,75,19,18,3
4356,1971,Graduation,Together,71819.0,28-08-2013,70,1224,140,3
3885,1983,PhD,Married,33569.0,16-10-2013,10,16,18,1
1175,1983,Master,Married,36262.0,20-09-2013,24,88,54,3
880,1966,Basic,Together,22634.0,16-01-2013,47,2,11,2
2320,1978,2n Cycle,Married,47025.0,12-09-2013,98,508,59,11
850,1968,Graduation,Single,70566.0,06-10-2013,4,381,215,6
4713,1979,PhD,Married,31605.0,22-11-2012,15,74,42,2
675,1973,Master,Divorced,52034.0,17-05-2013,67,146,93,4
5025,1979,Graduation,Single,48526.0,24-12-2013,32,23,23,2
2308,1954,Graduation,Married,46734.0,18-11-2012,40,110,137,6
5995,1962,Graduation,Divorced,39552.0,18-12-2012,54,165,147,6
6749,1966,Graduation,Single,86358.0,08-08-2012,78,957,494,5
1010,1977,Graduation,Together,46931.0,24-04-2014,94,41,17,1
8977,1985,Basic,Single,16581.0,12-01-2013,51,1,4,0
4756,1952,2n Cycle,Divorced,63998.0,20-12-2013,42,176,818,7
3412,1951,Master,Married,67381.0,15-01-2013,67,815,53,2
606,1967,Graduation,Single,25930.0,10-10-2013,87,6,2,1
5961,1978,Graduation,Married,42693.0,07-06-2014,29,8,20,1
2975,1976,Graduation,Together,85606.0,12-11-2012,89,717,864,6
2894,1985,Graduation,Single,72903.0,29-10-2013,74,1067,750,7
7613,1974,2n Cycle,Together,49669.0,24-05-2014,97,166,107,5
10542,1968,PhD,Married,36778.0,05-08-2012,63,29,34,3
8015,1962,PhD,Divorced,85696.0,03-05-2013,88,714,395,4
10617,1989,Master,Divorced,10979.0,22-05-2014,34,8,10,3
11166,1961,Graduation,Married,49678.0,02-02-2013,81,229,56,6
849,1953,Master,Together,56129.0,20-06-2013,65,320,133,6
523,1989,Graduation,Married,37155.0,31-01-2013,51,23,26,2
4066,1978,2n Cycle,Divorced,21282.0,11-05-2014,76,1,8,2
8414,1962,PhD,Single,33419.0,17-08-2013,76,56,12,2
819,1945,Graduation,Widow,63285.0,05-11-2013,84,508,249,6
4961,1974,Master,Together,21255.0,21-01-2014,56,29,25,2
749,1981,Graduation,Together,42162.0,19-11-2013,31,46,59,3
5430,1956,Graduation,Together,54450.0,14-09-2012,0,454,171,9
7755,1954,PhD,Married,57744.0,12-11-2013,91,350,39,9
10525,1986,Graduation,Single,26576.0,13-10-2012,40,10,8,1
1453,1943,PhD,Widow,57513.0,06-07-2013,59,735,183,9
8310,1964,Graduation,Together,68142.0,29-08-2012,96,897,196,10
10710,1979,Graduation,Married,7500.0,29-08-2012,61,5,3,1
5031,1974,Graduation,Together,83145.0,22-09-2012,14,777,731,5
2613,1960,Master,Married,54197.0,03-04-2014,16,162,37,1
213,1963,PhD,Single,23091.0,28-05-2014,98,35,11,2
967,1976,Graduation,Married,46049.0,21-07-2013,11,342,112,5
1077,1974,Graduation,Together,56715.0,05-12-2012,52,258,239,7
7959,1961,Graduation,Married,79410.0,29-05-2014,19,658,483,3
640,1951,Graduation,Married,57304.0,11-03-2013,61,356,329,7
4252,1965,Graduation,Married,44375.0,23-03-2014,73,213,28,4
8432,1956,Graduation,Together,54450.0,14-09-2012,0,454,171,9
6218,1965,Graduation,Married,59594.0,20-10-2012,74,457,29,8
6905,1994,Graduation,Together,80685.0,22-08-2012,55,241,604,6
5922,1974,PhD,Married,40344.0,13-10-2013,48,210,6,4
3598,1972,Graduation,Married,62710.0,23-05-2013,53,441,83,4
6116,1968,2n Cycle,Married,48985.0,05-07-2013,13,19,18,1
6263,1968,Graduation,Together,35322.0,22-08-2012,34,28,37,2
10486,1948,Graduation,Married,77142.0,29-05-2013,54,476,162,4
2410,1969,Graduation,Single,81657.0,22-01-2014,69,364,425,3
193,1996,Basic,Married,14421.0,17-02-2014,81,0,2,1
3363,1974,2n Cycle,Married,20130.0,17-03-2014,99,0,3,1
8278,1990,PhD,Married,74214.0,26-08-2012,3,863,547,8
10660,1957,Master,Married,66726.0,12-01-2014,61,349,35,8
8686,1979,Basic,Together,23724.0,08-01-2013,65,5,15,2
1604,1960,Master,Married,47353.0,13-11-2013,93,184,19,2
5907,1952,Master,Married,33444.0,03-11-2012,24,8,8,1
10669,1981,Graduation,Married,54386.0,17-05-2013,8,277,64,3
2918,1981,Graduation,Divorced,28510.0,13-04-2013,72,44,19,2
5735,1991,Master,Single,90638.0,13-02-2014,29,1156,915,3
359,1950,Graduation,Together,48070.0,13-01-2013,33,373,83,8
8387,1957,Graduation,Married,43140.0,05-01-2013,68,134,76,4
1829,1961,PhD,Divorced,54959.0,19-01-2013,55,1148,60,9
3839,1958,Basic,Single,15056.0,03-05-2013,76,6,3,2
9392,1971,Graduation,Single,26954.0,08-05-2014,17,4,11,1
2292,1985,Graduation,Single,22327.0,02-08-2013,94,5,8,1
10466,1965,Graduation,Married,44393.0,22-08-2013,86,24,20,1
9855,1952,PhD,Single,62000.0,25-08-2013,25,899,101,6
4088,1962,PhD,Together,31497.0,06-12-2012,22,108,28,3
5231,1974,2n Cycle,Married,45894.0,27-02-2014,15,27,7,1
590,1970,Master,Divorced,78579.0,22-12-2012,35,816,549,5
8732,1969,Master,Widow,67369.0,17-11-2012,81,1298,70,7
2315,1960,Graduation,Divorced,58401.0,20-04-2014,55,10,11,1
3515,1952,Graduation,Single,62307.0,17-02-2014,94,87,34,4
2245,1969,Master,Married,43641.0,22-04-2013,50,57,51,2
6283,1968,Master,Divorced,63841.0,21-04-2013,64,635,100,9
2246,1965,2n Cycle,Married,46891.0,01-09-2013,91,43,23,2
6606,1969,Master,Married,70091.0,31-03-2013,11,964,137,5
5545,1972,PhD,Married,78075.0,05-04-2014,72,572,259,3
7342,1961,2n Cycle,Widow,59184.0,09-09-2012,6,341,113,6
837,1977,Graduation,Married,54809.0,11-09-2013,0,63,57,2
9500,1959,Graduation,Married,58113.0,25-01-2013,66,221,169,9
3602,1958,Master,Married,51412.0,31-12-2013,42,140,29,3
234,1979,Graduation,Divorced,15287.0,10-10-2012,60,1,8,1
2995,1957,Master,Together,66636.0,17-08-2013,64,291,689,3
1118,1956,Master,Married,50965.0,20-02-2013,87,544,85,10
7789,1965,PhD,Married,84618.0,22-11-2013,96,684,801,6
3068,1990,Graduation,Married,18351.0,29-10-2013,1,1,9,2
8955,1957,PhD,Together,40451.0,16-02-2014,54,35,4,1
945,1965,Graduation,Together,36317.0,22-05-2013,53,87,25,3
5644,1957,Graduation,Together,42213.0,12-10-2013,96,309,24,5
7192,1955,Graduation,Together,65748.0,15-04-2013,58,172,93,2
2324,1972,Graduation,Together,77044.0,27-10-2013,12,625,242,7
697,1969,Graduation,Together,74918.0,12-03-2013,78,972,913,5
3439,1972,Graduation,Married,56721.0,31-10-2012,64,157,39,4
1506,1975,Graduation,Single,42160.0,28-06-2013,26,48,45,2
232,1965,Graduation,Single,61559.0,17-07-2013,8,279,88,4
8876,1963,PhD,Together,33629.0,08-08-2012,49,132,16,3
4500,1991,PhD,Together,68682.0,06-10-2013,56,919,505,4
9739,1963,Graduation,Single,34377.0,19-01-2013,55,62,22,2
10395,1986,Basic,Single,8940.0,22-08-2012,25,1,3,3
1176,1973,Graduation,Married,26228.0,22-09-2013,50,2,4,1
1627,1957,2n Cycle,Divorced,77297.0,26-01-2013,84,408,109,5
938,1981,Graduation,Married,40211.0,30-07-2013,30,51,7,2
2740,1958,PhD,Widow,33438.0,22-09-2013,81,62,16,2
257,1959,PhD,Married,75032.0,28-04-2013,74,952,180,5
4058,1955,PhD,Single,61284.0,12-10-2013,76,618,106,11
7736,1986,Graduation,Married,22518.0,22-10-2012,36,11,12,2
8210,1975,Master,Married,54730.0,15-08-2013,64,318,17,4
833,1955,Master,Married,38452.0,30-03-2014,62,56,14,3
6230,1971,Graduation,Divorced,44421.0,15-02-2013,53,110,59,5
7325,1986,PhD,Together,38197.0,29-06-2013,86,23,11,1
1307,1978,Graduation,Divorced,41986.0,09-02-2014,15,27,8,3
1502,1983,Graduation,Together,28427.0,21-03-2013,67,18,19,2
6211,1976,PhD,Together,37395.0,02-05-2014,47,18,9,1
